"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"10597","Amigos","Low","Medium",0,-0.0412112050882736,-1.2245793151624,1.14215690498586,0.996,"ns",1,NA,"846.13","6","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"105_i","Amigos","High","Low",0,0.461792373168292,-0.733388449113022,1.65697319544961,0.63,"ns",1,"Spectral Match to Nonaethylene glycol from NIST14 OR Suspect related to Spectral Match to Hexaethylene glycol from NIST14 (predicted molecular formula: C19H37N5O6) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)","415.2545 OR 432.2809","39","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"105_i","Amigos","High","Medium",0,0.066258532996726,-1.21215157485672,1.34466864085018,0.992,"ns",1,"Spectral Match to Nonaethylene glycol from NIST14 OR Suspect related to Spectral Match to Hexaethylene glycol from NIST14 (predicted molecular formula: C19H37N5O6) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)","415.2545 OR 432.2809","39","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"105_i","Amigos","Low","Medium",0,-0.395533840171566,-1.14003326967742,0.348965589334293,0.42,"ns",1,"Spectral Match to Nonaethylene glycol from NIST14 OR Suspect related to Spectral Match to Hexaethylene glycol from NIST14 (predicted molecular formula: C19H37N5O6) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)","415.2545 OR 432.2809","39","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"10614","Amigos","High","Low",0,-0.0615725259958597,-0.721625817257362,0.598480765265643,0.973,"ns",1,NA,"798.9633",NA,"Oligopeptides","Thia fatty acids","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10614","Amigos","High","Medium",0,-0.253507876648953,-0.95952556329489,0.452509809996984,0.671,"ns",1,NA,"798.9633",NA,"Oligopeptides","Thia fatty acids","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10614","Amigos","Low","Medium",0,-0.191935350653093,-0.60309430637468,0.219223605068494,0.511,"ns",1,NA,"798.9633",NA,"Oligopeptides","Thia fatty acids","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"1062","Amigos","High","Low",0,0.085427403659905,-1.31369469385469,1.4845495011745,0.988,"ns",1,NA,"506.2085","33","Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"1062","Amigos","High","Medium",0,0.541174149856424,-0.955379173488968,2.03772747320182,0.667,"ns",1,NA,"506.2085","33","Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"1062","Amigos","Low","Medium",0,0.455746746196519,-0.415791337405261,1.3272848297983,0.431,"ns",1,NA,"506.2085","33","Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"10642","Amigos","High","Low",0,0.069223398592805,-0.761437838840546,0.899884636026156,0.979,"ns",1,NA,"627.8468",NA,"Small peptides","Aminoacids","Alkaloids","Organoheterocyclic compounds","Azoles",NA,NA
"10642","Amigos","High","Medium",0,-0.0503657269166604,-0.938872053607788,0.838140599774467,0.99,"ns",1,NA,"627.8468",NA,"Small peptides","Aminoacids","Alkaloids","Organoheterocyclic compounds","Azoles",NA,NA
"10642","Amigos","Low","Medium",0,-0.119589125509465,-0.637022810733206,0.397844559714275,0.847,"ns",1,NA,"627.8468",NA,"Small peptides","Aminoacids","Alkaloids","Organoheterocyclic compounds","Azoles",NA,NA
"10734","Amigos","High","Low",0,-0.00785847868141909,-0.837615707144404,0.821898749781566,1,"ns",1,NA,"628.3831","38","Fatty amides","N-acyl amines","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10734","Amigos","High","Medium",0,0.29879106005369,-0.588748304832361,1.18633042493974,0.704,"ns",1,NA,"628.3831","38","Fatty amides","N-acyl amines","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10734","Amigos","Low","Medium",0,0.306649538735109,-0.21022102319368,0.823520100663898,0.34,"ns",1,NA,"628.3831","38","Fatty amides","N-acyl amines","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10744","Amigos","High","Low",0,0.0485413214019808,-1.18916607012802,1.28624871293198,0.995,"ns",1,NA,"475.7514","56",NA,NA,NA,NA,NA,NA,NA
"10744","Amigos","High","Medium",0,0.0810561483172645,-1.24284196851886,1.40495426515339,0.988,"ns",1,NA,"475.7514","56",NA,NA,NA,NA,NA,NA,NA
"10744","Amigos","Low","Medium",0,0.0325148269152837,-0.73847516029887,0.803504814129437,0.994,"ns",1,NA,"475.7514","56",NA,NA,NA,NA,NA,NA,NA
"1079_i","Amigos","High","Low",0,0.134407504056837,-1.69662042604494,1.96543543415861,0.983,"ns",1,NA,"592.4943 OR 597.4495","29","Glycerolipids","Diacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",""
"1079_i","Amigos","High","Medium",0,0.563450310367849,-1.39508564500002,2.52198626573572,0.774,"ns",1,NA,"592.4943 OR 597.4495","29","Glycerolipids","Diacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",""
"1079_i","Amigos","Low","Medium",0,0.429042806311012,-0.711537115953841,1.56962272857586,0.646,"ns",1,NA,"592.4943 OR 597.4495","29","Glycerolipids","Diacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",""
"107_i","Amigos","High","Low",0,-0.096543328307431,-1.07597543960786,0.882888782992994,0.97,"ns",1,NA,"269.1368",NA,NA,NA,NA,NA,NA,NA,NA
"107_i","Amigos","High","Medium",0,0.117649786092112,-0.929987431389941,1.16528700357417,0.962,"ns",1,NA,"269.1368",NA,NA,NA,NA,NA,NA,NA,NA
"107_i","Amigos","Low","Medium",0,0.214193114399543,-0.395912598902518,0.824298827701604,0.683,"ns",1,NA,"269.1368",NA,NA,NA,NA,NA,NA,NA,NA
"1080","Amigos","High","Low",0,-0.513391473554243,-1.61050105496198,0.583718107853492,0.509,"ns",1,NA,"104.1071",NA,"Fatty acyls","Fatty alcohols","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Tetraalkylammonium salts"
"1080","Amigos","High","Medium",0,-0.60740951759392,-1.7809189582971,0.566099923109264,0.438,"ns",1,NA,"104.1071",NA,"Fatty acyls","Fatty alcohols","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Tetraalkylammonium salts"
"1080","Amigos","Low","Medium",0,-0.0940180440396768,-0.777427150206892,0.589391062127538,0.943,"ns",1,NA,"104.1071",NA,"Fatty acyls","Fatty alcohols","Alkaloids","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Tetraalkylammonium salts"
"1082","Amigos","High","Low",0,0.67860564243202,-0.236235008798803,1.59344629366284,0.187,"ns",1,NA,"163.0602","79","Saccharides","Monosaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"1082","Amigos","High","Medium",0,0.787407490238534,-0.191140285801196,1.76595526627826,0.14,"ns",1,NA,"163.0602","79","Saccharides","Monosaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"1082","Amigos","Low","Medium",0,0.108801847806514,-0.461068694150527,0.678672389763556,0.893,"ns",1,NA,"163.0602","79","Saccharides","Monosaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"10847","Amigos","High","Low",0,0.124964589132579,-1.42109185629227,1.67102103455743,0.98,"ns",1,NA,"845.7956",NA,NA,NA,NA,NA,NA,NA,NA
"10847","Amigos","High","Medium",0,-0.130000641161201,-1.78372043844715,1.52371915612474,0.981,"ns",1,NA,"845.7956",NA,NA,NA,NA,NA,NA,NA,NA
"10847","Amigos","Low","Medium",0,-0.25496523029378,-1.21803133723281,0.708100876645252,0.805,"ns",1,NA,"845.7956",NA,NA,NA,NA,NA,NA,NA,NA
"108_i","Amigos","High","Low",0,2.13738655315176,-0.6043837031972,4.87915680950072,0.158,"ns",1,"Suspect related to Spectral Match to Decaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -88.053 (putative explanation: PEG repeat unit x2 (reverse); atomic difference: -4C,-8H,-2O) OR Suspect related to Spectral Match to Nonaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -27.0 (putative explanation: unspecified; atomic difference: unspecified)","371.2282 OR 388.2546","39","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"108_i","Amigos","High","Medium",0,1.13256185309638,-1.80013815662938,4.06526186282214,0.631,"ns",1,"Suspect related to Spectral Match to Decaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -88.053 (putative explanation: PEG repeat unit x2 (reverse); atomic difference: -4C,-8H,-2O) OR Suspect related to Spectral Match to Nonaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -27.0 (putative explanation: unspecified; atomic difference: unspecified)","371.2282 OR 388.2546","39","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"108_i","Amigos","Low","Medium",0,-1.00482470005538,-2.71272224462247,0.70307284451171,0.346,"ns",1,"Suspect related to Spectral Match to Decaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -88.053 (putative explanation: PEG repeat unit x2 (reverse); atomic difference: -4C,-8H,-2O) OR Suspect related to Spectral Match to Nonaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -27.0 (putative explanation: unspecified; atomic difference: unspecified)","371.2282 OR 388.2546","39","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"109","Amigos","High","Low",0,0.227290587190506,-0.986409099025338,1.44099027340635,0.897,"ns",1,NA,"527.1374",NA,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"109","Amigos","High","Medium",0,-0.0594175325115363,-1.35763610984384,1.23880104482076,0.994,"ns",1,NA,"527.1374",NA,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"109","Amigos","Low","Medium",0,-0.286708119702042,-1.04274327951525,0.469327040111166,0.641,"ns",1,NA,"527.1374",NA,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"10927","Amigos","High","Low",0,-0.0569022518073616,-0.979002842808211,0.865198339193488,0.988,"ns",1,NA,"951.0557","23",NA,NA,NA,NA,NA,NA,NA
"10927","Amigos","High","Medium",0,-0.225257850047276,-1.21157112919029,0.761055429095737,0.851,"ns",1,NA,"951.0557","23",NA,NA,NA,NA,NA,NA,NA
"10927","Amigos","Low","Medium",0,-0.168355598239915,-0.742748486034731,0.406037289554902,0.766,"ns",1,NA,"951.0557","23",NA,NA,NA,NA,NA,NA,NA
"10950","Amigos","High","Low",0,-0.0358340185475843,-0.955600836770552,0.883932799675384,0.995,"ns",1,NA,"951.5567","23","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic Polymers","Polypeptides",NA,NA
"10950","Amigos","High","Medium",0,-0.112571380148624,-1.09638836864418,0.871245608346936,0.96,"ns",1,NA,"951.5567","23","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic Polymers","Polypeptides",NA,NA
"10950","Amigos","Low","Medium",0,-0.0767373616010394,-0.64967650075018,0.496201777548101,0.946,"ns",1,NA,"951.5567","23","Oligopeptides","Linear peptides","Amino acids and Peptides","Organic Polymers","Polypeptides",NA,NA
"1096","Amigos","High","Low",0,0.0131795585936318,-0.451992372951007,0.478351490138271,0.998,"ns",1,"Suspect related to Spectral Match to Palmitoylcarnitine from NIST14 (predicted molecular formula: C11H21NO4) with delta m/z -168.188 (putative explanation: Brij 35 synthetic polymer terminus (reverse); atomic difference: -12C,-24H)","232.1546","7","Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"1096","Amigos","High","Medium",0,0.0597877057165563,-0.437777589919025,0.557353001352138,0.956,"ns",1,"Suspect related to Spectral Match to Palmitoylcarnitine from NIST14 (predicted molecular formula: C11H21NO4) with delta m/z -168.188 (putative explanation: Brij 35 synthetic polymer terminus (reverse); atomic difference: -12C,-24H)","232.1546","7","Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"1096","Amigos","Low","Medium",0,0.0466081471229245,-0.24315573730427,0.336372031550119,0.923,"ns",1,"Suspect related to Spectral Match to Palmitoylcarnitine from NIST14 (predicted molecular formula: C11H21NO4) with delta m/z -168.188 (putative explanation: Brij 35 synthetic polymer terminus (reverse); atomic difference: -12C,-24H)","232.1546","7","Fatty esters","Fatty acyl carnitines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"10974","Amigos","High","Low",0,0.258918695003604,-1.60856003846635,2.12639742847355,0.942,"ns",1,NA,"1100.1357","23","Small peptides","Gallotannins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10974","Amigos","High","Medium",0,-0.0216592556185953,-2.01918435354676,1.97586584230957,1,"ns",1,NA,"1100.1357","23","Small peptides","Gallotannins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10974","Amigos","Low","Medium",0,-0.2805779506222,-1.44386372777254,0.882707826528141,0.835,"ns",1,NA,"1100.1357","23","Small peptides","Gallotannins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10980","Amigos","High","Low",0,-0.140586414784335,-1.37613948703378,1.09496665746512,0.961,"ns",1,NA,"771.9491","30","Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside polyphosphates"
"10980","Amigos","High","Medium",0,0.0153279557241164,-1.30626582063695,1.33692173208518,1,"ns",1,NA,"771.9491","30","Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside polyphosphates"
"10980","Amigos","Low","Medium",0,0.155914370508451,-0.613733652840951,0.925562393857853,0.88,"ns",1,NA,"771.9491","30","Nucleosides","Purine nucleos(t)ides","Carbohydrates","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside polyphosphates"
"10981","Amigos","High","Low",0,-0.0891627977696681,-1.13169771664622,0.953372121106883,0.978,"ns",1,NA,"945.5055",NA,"Macrolides","Ansa macrolides","Polyketides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
