row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,039-02.mzML Peak area,020-02.mzML Peak area,037-02.mzML Peak area,453-02.mzML Peak area,514-02.mzML Peak area,16-02.mzML Peak area,104-02.mzML Peak area,444-02.mzML Peak area,033-02.mzML Peak area,401-02.mzML Peak area,055-02.mzML Peak area,442-02.mzML Peak area,004-02.mzML Peak area,105-02.mzML Peak area,432-02.mzML Peak area,431-02.mzML Peak area,102-02.mzML Peak area,07-02.mzML Peak area,22-02.mzML Peak area,02-02.mzML Peak area,019-02.mzML Peak area,476-02.mzML Peak area,518-02.mzML Peak area,454-02.mzML Peak area,523-02.mzML Peak area,522-02.mzML Peak area,508-02.mzML Peak area,553-02.mzML Peak area,516-02.mzML Peak area,814-02.mzML Peak area,492-02.mzML Peak area,509-02.mzML Peak area,813-02.mzML Peak area,521-02.mzML Peak area,013-03.mzML Peak area,531-02.mzML Peak area,515-02.mzML Peak area,818-02.mzML Peak area,817-02.mzML Peak area,01-03.mzML Peak area,DB1CP-02.mzML Peak area,517-02.mzML Peak area,821-02.mzML Peak area,BCN22WM-02.mzML Peak area,475-02.mzML Peak area,023-03.mzML Peak area,825-02.mzML Peak area,DB8-02.mzML Peak area,DBV7-467-02.mzML Peak area,510-02.mzML Peak area,015-03.mzML Peak area,028-03.mzML Peak area,BCN28WM-02.mzML Peak area,003-03.mzML Peak area,021-03.mzML Peak area,046-03.mzML Peak area,DBV3-542-02.mzML Peak area,017-03.mzML Peak area,822-02.mzML Peak area,011-03.mzML Peak area,044-03.mzML Peak area,035-03.mzML Peak area,041-03.mzML Peak area,427-03.mzML Peak area,08-03.mzML Peak area,031-03.mzML Peak area,05-03.mzML Peak area,30-03.mzML Peak area,029-03.mzML Peak area,14-03.mzML Peak area,06-03.mzML Peak area,309-03.mzML Peak area,435-03.mzML Peak area,425-03.mzML Peak area,501-03_20221012120828.mzML Peak area,434-03.mzML Peak area,36-03.mzML Peak area,45-03.mzML Peak area,038-03.mzML Peak area,441-03.mzML Peak area,451-03.mzML Peak area,555-03.mzML Peak area,447-03.mzML Peak area,032-03.mzML Peak area,52-03.mzML Peak area,501-03.mzML Peak area,469-03.mzML Peak area,558-03.mzML Peak area,505-03.mzML Peak area,62-03.mzML Peak area,471-03.mzML Peak area,524-03.mzML Peak area,530-03.mzML Peak area,DB5-03.mzML Peak area,549-03.mzML Peak area,811-03.mzML Peak area,47-03.mzML Peak area,533-03.mzML Peak area,544-03.mzML Peak area,812-03.mzML Peak area,528-03.mzML Peak area,DB1-03.mzML Peak area,DBV4-546-03.mzML Peak area,DBCP3-545-03.mzML Peak area,823-03.mzML Peak area,DB3-03.mzML Peak area,DB7-03.mzML Peak area,DBCP5-559-03.mzML Peak area,DB2CP-03.mzML Peak area,R26.mzML Peak area,DB6-03.mzML Peak area,R2.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R32.mzML Peak area,R28.mzML Peak area,R4.mzML Peak area,R1.mzML Peak area,R6.mzML Peak area,R29.mzML Peak area,525-04.mzML Peak area,R33.mzML Peak area,R10.mzML Peak area,R8.mzML Peak area,R31.mzML Peak area,R7.mzML Peak area,R9.mzML Peak area,R34.mzML Peak area,WM06-02.mzML Peak area,R35.mzML Peak area,WM03-02.mzML Peak area,R5.mzML Peak area,511-03.mzML Peak area,439-04.mzML Peak area,WM02-02.mzML Peak area,WM17-03.mzML Peak area,R30.mzML Peak area,WM20-04.mzML Peak area,557-04.mzML Peak area,WM21-04.mzML Peak area,WM19-03.mzML Peak area,
16485,176.97211337508406,8.481969,,,,,,,,,,,31953.031,42217.88,15489.438,6791.284,64854.582,61918.586,27428.1,49397.86,5727.5513,54464.496,34495.348,54231.797,29091.262,36372.223,55263.445,46770.547,26825.42,45843.97,58913.02,17806.316,30741.06,62789.375,51156.43,65149.812,30671.422,22062.1,49527.21,13240.19,54872.055,22743.723,18937.816,58001.54,53578.723,56123.285,31043.236,55518.742,8379.194,41936.773,13484.751,27995.068,34864.88,54946.965,22203.316,24575.988,52087.47,35588.176,56466.777,46427.35,41527.125,60987.36,24804.61,36676.176,30398.697,27101.816,52822.86,37197.88,16461.25,33479.74,60417.84,37817.0,37308.484,34791.46,31546.055,30454.252,68684.734,50802.0,56655.914,30934.209,23608.445,18582.936,41179.188,54816.64,43212.836,60754.42,36861.785,52634.402,38438.55,33327.688,37767.645,57153.203,30288.943,41454.938,45713.25,20265.72,14005.673,27895.025,61796.766,58126.695,64431.03,34560.664,50326.7,49342.1,13276.897,58612.96,9301.243,38354.312,18434.408,62254.312,53448.273,39835.6,53542.25,34199.11,43955.773,27274.992,61910.402,35927.19,60953.16,27474.812,41881.957,34542.04,25516.482,34775.344,19605.0,19399.428,12602.408,28399.443,16413.062,29632.18,34128.8,9775.201,7916.292,9138.883,35172.44,32735.3,37519.234,35137.746,34961.2,0,64794.246,25517.701,42430.875,9828.6875,28663.768,39709.434,52849.586,58082.562,12676.931,11821.024,33431.402,34037.227,55307.195,
5793,177.1021304865291,5.846766,,,,,,,,,,,0,0,0,0,6558.7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1759,177.18515486477935,1.6204215,,,,,,,,,,,16730.752,30325.059,14404.236,1916.1222,8427.217,7319.564,14854.317,4291.834,42662.758,9581.562,10465.688,9797.911,18477.305,16917.38,6188.1216,1737.6094,14630.054,2081.1113,8672.068,14723.28,9395.129,18323.03,6212.218,14296.044,8264.193,373.10757,1579.1156,19876.361,20331.012,6535.5684,12567.654,10953.487,4720.0513,6600.349,26135.496,16035.102,10635.734,0,11770.288,9539.415,29950.957,1904.9038,16619.203,33078.12,12520.034,6172.139,8600.847,11665.139,478.41742,5534.5767,3663.425,8372.121,13829.345,16674.117,11925.737,16627.37,19700.549,16801.969,5371.3413,11533.116,17385.143,10550.9,8504.888,19545.836,3338.616,9859.749,2254.7854,18064.037,35497.4,24292.36,15608.031,15980.616,0,13408.316,6034.41,15465.297,795.70575,26719.887,31687.277,15385.89,17905.492,0,710.3445,15628.149,11506.294,531.14044,5270.7744,7776.86,20340.291,26168.691,5449.321,8610.308,19898.625,15518.568,8400.01,8783.33,10566.976,18513.23,3877.747,1462.5753,21708.152,16706.033,1148.1658,4830.6763,19686.76,12782.804,12419.31,1570.7224,7379.593,11267.887,15421.034,9218.071,19995.979,13283.283,18689.268,20537.105,17135.436,16255.446,15596.66,3204.022,5893.385,10650.598,4476.103,15776.289,10756.786,21357.31,8283.331,19331.162,12116.451,16638.406,1997.1777,10790.078,0,22139.385,9365.0205,6057.293,5061.7393,10786.962,6681.3115,7218.1206,6171.469,
1944,177.18516400192522,1.8932033,,,,,,,,,,,1416.3439,5462.5127,3141.3833,3171.5771,3426.651,1965.0872,2276.4275,3394.7876,9926.48,1451.1936,2753.0742,2932.8687,16069.356,3472.987,940.93616,126.20299,1005.48254,388.25803,1785.5286,2500.6272,2585.0615,2008.0428,1245.7125,3653.5522,1703.9303,0,334.28357,3622.5464,4217.5293,758.88684,3315.8494,338.0816,1009.8618,2724.9463,3879.2922,3430.124,2369.3462,0,1376.0859,1087.5615,1898.231,292.83276,362.70007,11294.738,1793.4327,3661.116,828.23846,6438.7456,0,266.66333,5553.3794,1936.7407,5309.605,978.82166,310.5041,418.86676,6248.6826,1715.6477,3605.76,2977.2896,996.1455,2011.717,5378.1104,1551.3411,1825.6876,586.0215,760.2626,4345.63,4681.72,10124.801,12077.7295,963.5096,0,4208.077,2607.6938,3323.9602,2153.9705,7564.606,4231.5024,3881.0054,1788.0114,0,318.07938,2052.9834,4679.0024,0,3137.1091,688.2224,2699.0098,4614.5923,908.4551,3048.9932,4991.5635,4436.2104,1254.3262,2655.0864,1338.7181,5042.084,333.5973,587.616,4668.6104,4294.1753,0,1383.7744,911.0398,1818.8215,6324.216,2447.4407,7675.699,1722.934,2961.4778,6592.0757,2996.9019,2471.9055,3091.5542,1606.8477,3135.8584,2195.656,3759.7385,1923.4807,2811.326,1188.4944,815.0599,2877.1921,1880.7366,1856.0449,1415.5813,1408.6367,3170.191,3791.8386,2056.1494,4276.5713,21442.627,4857.083,1473.0452,3369.0388,5829.345,4695.111,6627.368,2974.7114,721.2246,
1405,178.05009223220492,1.4068179,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43525.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8757,179.10689008677895,6.476297,,,,,,,,,,,6878.79,10559.228,7791.1562,7784.3335,11189.845,6929.0645,6291.09,11241.537,16591.967,11745.955,11154.911,11736.777,4832.0723,6640.216,8986.167,5203.0166,10551.209,8646.997,8798.758,8948.3125,8674.423,9875.352,7595.5635,9253.8125,9394.434,3632.3252,6569.77,11395.246,9867.574,12076.055,12352.9795,9407.838,9007.129,7650.5747,6859.1885,9203.118,9336.754,11165.729,10055.883,7820.486,13050.922,9522.444,8477.3,8242.015,6015.327,7264.5493,9402.987,15618.163,11182.983,9902.699,6405.7334,7672.8413,6470.876,10398.91,4079.9756,6940.7993,7952.2764,7409.4873,7722.2227,7428.1836,11573.433,7676.502,7642.052,9710.13,9666.913,7987.7734,11009.249,8116.6025,7459.5986,10659.506,13176.281,9876.912,5727.8203,12736.655,6690.805,9786.546,8066.6274,4038.9822,7026.479,10141.788,9895.54,7680.837,5476.703,10094.762,8613.584,7765.4585,14788.941,8949.152,7997.3096,7393.8164,8443.124,8569.411,4384.9243,8059.782,10600.432,11492.081,12034.179,12204.768,7386.0234,11057.375,9549.637,7154.2417,9492.913,7370.028,9451.771,10430.536,10753.783,10039.492,6102.379,6770.2124,7426.691,5774.7827,6174.095,6983.3374,6905.8545,6433.8706,7165.478,7650.2085,6876.9556,5809.205,8730.553,5931.494,7678.6406,9673.264,6784.6885,7190.357,9407.497,5852.593,10805.481,7126.2754,12581.414,8348.581,19680.04,6536.006,12639.815,9140.746,9896.389,7797.0537,5491.408,8830.837,3554.129,
4272,179.10691931489836,5.399506,,,,,,,,,,,1555.8982,2867.9507,2137.6538,2300.8064,2051.4226,2413.978,2435.077,2640.057,8060.1465,1561.5507,2675.7124,2246.5999,1396.5952,2258.052,1840.1895,1557.5374,1706.0406,2084.886,3486.1218,2299.2058,1243.6112,2945.122,2713.8271,2220.4856,3408.54,751.53467,1886.2216,2185.5337,1705.5181,905.418,3369.2993,3551.2053,1511.4055,367.45212,222.09488,612.77075,3397.773,293.1764,1503.9868,2699.711,2402.047,419.86493,2706.9424,2692.2659,2951.9463,2095.9148,2400.9893,3796.8635,501.0028,922.32007,2008.1769,1046.3055,1399.8535,969.2368,703.21094,4030.6287,3523.3765,1078.1125,3046.9067,2534.295,2166.6682,3087.202,1784.4565,1868.3302,3072.5027,1842.7087,2522.666,1929.2114,2742.2676,3637.243,4381.4746,1758.4656,257.14105,3322.6948,1367.5591,2891.322,1759.6914,436.9668,1656.4768,2734.6274,2779.1074,1135.9454,1598.2834,885.98926,3353.2844,1610.8474,4074.2458,2112.2087,2205.721,2600.3477,2755.577,3609.1843,3065.8677,1798.435,658.92896,1926.9729,2674.0564,2160.748,1895.504,2819.8862,2373.6807,1686.123,772.6581,2625.5955,2684.6497,2723.365,2580.2979,1560.5016,3546.2617,2377.972,1422.2802,1941.296,2444.734,2593.1548,2311.9058,2207.9226,1471.6239,1269.7867,984.8754,2128.6846,1900.2023,2965.0237,3185.7852,2350.467,3402.0547,2872.7117,2736.1956,2805.7566,3142.275,2817.2593,2498.817,2436.0771,6943.6377,2980.8901,2643.3965,718.29285,536.099,2428.913,2443.3228,1188.8629,1828.3894,
3122,179.10693171776393,4.04478,,,,,,,,,,,256.09912,1903.5814,2133.6663,758.38513,789.8524,2475.7024,481.63077,348.72095,2585.0283,2512.1785,382.2953,3657.872,0,462.59265,863.1048,322.28857,0,274.6339,1693.0491,890.4806,599.54694,2466.019,2392.1519,2514.986,2248.9448,225.2809,225.0565,738.96533,511.20584,204.34402,3357.3306,982.8711,211.60489,3826.6624,189.00987,1980.1042,407.8753,248.38208,526.7103,387.5409,2436.1292,184.78976,0,743.11127,1312.7118,255.28156,360.17416,1439.4774,0,1097.2504,191.7987,455.74933,967.9024,365.7898,459.0279,549.552,2068.719,359.16663,2322.1157,0,0,224.51839,1937.8234,297.9724,625.42126,1163.837,400.1835,292.306,414.26135,771.117,1931.1051,1627.6616,289.79718,440.48718,657.7778,985.4612,191.4194,1175.2905,479.2904,1533.6968,2539.4517,0,216.04935,1346.042,882.4488,0,1656.4824,497.3844,1403.1427,1275.3843,2601.1272,3231.4092,1482.7168,2206.703,265.74976,1019.6591,499.6507,1206.7124,734.3159,781.77466,3832.6917,553.4441,200.04178,3064.0486,1855.187,0,2377.9426,162.47203,1605.2148,2952.1262,1135.5558,565.21295,227.72542,754.01,1761.9138,2116.0684,295.57947,1480.2043,316.70773,162.55261,191.70844,3298.713,314.3282,249.3599,311.1655,509.98755,369.6321,1204.8235,3009.9553,1964.3824,3857.4707,272.2349,2687.9058,389.98102,1308.0494,272.64078,2381.1296,268.16983,435.2541,1043.6754,479.63864,
11501,179.14326099409698,6.8888927,,,,33,,,,,,,0,0,0,0,5486.3057,10200.811,2980.5222,940.2488,3368.1145,3085.2646,0,0,3840.508,2819.393,3877.3237,0,7271.652,1664.5465,0,0,0,4280.874,2368.2656,5738.3184,0,1060.9434,2825.2356,0,2506.1343,5961.291,3288.5898,3984.4392,2247.814,1264.0076,0,2019.54,0,5220.93,4967.4385,6177.367,0,7313.3594,0,6677.2715,828.13916,0,9118.066,2462.0928,10670.821,0,4648.659,0,2277.7039,5949.7773,16026.339,0,3775.6772,5712.435,0,4574.464,1530.2373,0,1333.5087,0,1478.3116,4711.365,2269.1877,10854.838,0,6431.1514,1077.927,3780.1445,0,6319.708,0,0,6492.182,0,0,3484.6575,8204.301,1476.6392,5600.0713,0,6788.122,0,11130.615,13051.369,5025.78,15221.85,1220.2385,4386.2427,3374.9275,4817.178,2990.9292,8088.0376,3225.4285,5882.373,3459.3105,1313.0953,10556.873,7186.026,1772.9502,0,6199.6855,3136.7551,2739.1318,0,0,17331.33,2453.2917,5677.709,11135.684,6831.125,18157.602,6441.8193,4089.6885,21192.596,11214.543,6340.8096,11841.612,13366.378,23667.904,11007.457,16002.394,14888.428,10148.528,14889.496,9135.904,12815.479,2320.8608,19345.11,0,0,14347.522,19927.566,21268.416,16982.982,0,4201.7666,11547.56,
1362,180.06575426532387,1.3568356,,,,55,25,[M+H]+,,2,1365;1362,179.0585,903.3506,52030.38,40920.38,87465.664,36357.42,44592.223,50874.5,9713.56,20241.576,24764.01,2621.8525,28218.428,5345.54,0,14900.259,35324.574,18194.896,5896.03,35405.01,2183.6946,24974.61,14023.595,12614.599,76741.875,37587.363,59159.16,38170.38,8241.102,16779.078,45486.39,53067.695,27740.424,5276.9155,78954.875,22967.883,69544.08,5695.973,101202.086,56585.234,13906.787,17575.611,327.07904,15702.26,50553.168,136187.8,15876.405,14877.226,11425.415,39160.805,40509.855,72854.45,17269.104,67997.21,11759.264,15641.788,22473.713,33363.547,12131.711,92499.12,24938.805,0,25885.92,54507.39,4686.953,40598.45,86520.01,16564.037,68861.68,93963.055,2398.8687,13119.998,40065.293,49178.63,17594.309,21166.455,45555.61,120720.19,7294.9634,0,39928.062,123771.97,81366.016,71638.85,0,28185.756,39786.36,41000.176,47163.617,41894.953,48319.797,13182.965,18987.021,6639.8755,78349.09,24574.89,30790.047,5302.1133,27763.014,51009.29,20538.178,37122.89,26409.7,122144.29,7513.9263,19300.426,20623.803,26696.389,14853.174,45271.773,32953.996,5260.4243,40593.8,56115.805,29817.557,24303.941,31136.477,14029.104,33153.156,6070.544,14254.807,28924.422,28403.77,6554.649,13019.615,9295.277,11337.209,6249.0664,11140.125,44507.92,7382.1724,16706.555,11480.4795,44478.453,9006.92,124643.78,19198.566,13438.025,36636.027,13707.985,16297.787,78728.13,
954,180.08684910166068,0.4768842,,,,,,,,,,,42416.1,12136.619,18336.166,34543.32,22370.57,43509.555,36716.906,15565.347,11303.171,28650.133,16112.166,18657.148,12090.393,20030.717,18927.014,11659.136,21984.773,8621.329,17764.709,24093.68,21679.893,28291.676,6823.9424,8527.26,25961.863,3642.4468,17484.82,14568.74,11704.777,6030.7837,4171.698,35623.312,2527.2744,63297.188,31077.977,11998.424,6487.7827,6372.792,24308.242,14443.57,14653.707,13633.08,6756.059,22620.9,19312.809,11927.242,20321.062,65398.65,6869.489,23950.03,4402.055,20359.986,67851.445,17469.057,16551.66,39325.426,27855.215,7883.3623,14101.898,25763.195,24490.51,12696.793,13305.422,13004.049,11094.107,35367.18,17809.55,26019.146,29147.955,30776.684,23167.912,31272.934,7994.6787,28570.96,3631.5693,16350.779,14295.088,25314.508,22788.285,15336.582,34057.957,9685.954,14731.822,13226.457,37315.78,5403.171,12484.156,15786.445,23032.297,23398.398,15345.631,39322.21,19121.52,25626.324,11243.84,18839.527,11769.557,7676.774,14586.448,9847.77,31736.408,13366.246,1759.1625,40923.3,10024.386,8238.988,16783.668,35796.523,40735.047,31883.258,20553.918,15708.793,14660.106,31064.98,13494.23,58996.637,11947.469,30234.98,10100.985,17182.383,39700.25,32677.434,38140.504,22963.688,21209.387,42130.875,20280.836,23223.482,38076.027,33238.766,25133.867,29251.441,27409.48,32095.957,20057.082,27388.312,39131.336,10769.49,20784.709,12911.676,14595.382,
1120,180.08687890185445,0.6888756,,,,,,,,,,,12588.431,10841.614,10083.437,13863.881,28985.459,14604.229,11519.395,17962.467,355.35974,15527.097,13312.169,14212.51,3183.9343,2925.4639,10890.916,1688.0979,9509.808,6976.688,15676.991,7016.5503,19591.34,7332.5337,9119.133,8909.248,28240.273,4368.019,8619.676,4063.0283,8918.217,6030.7837,7180.369,3679.2168,4081.7126,9204.913,2636.0728,3133.3672,8130.0044,5811.443,6473.4775,9835.104,8224.141,10644.28,24305.354,19725.139,6454.9727,13185.852,9765.673,3956.9902,445.29446,8081.2505,11565.932,7448.673,6470.6006,4453.654,9988.083,12368.377,28139.56,5727.4004,11891.993,5163.4365,11589.797,7374.634,13122.524,5597.923,24539.258,18162.928,5737.302,6614.7705,8851.489,36422.137,5002.4863,7999.1777,1131.3188,16513.715,2595.5645,9799.75,7192.0537,4658.871,6506.58,4123.826,11337.865,1543.2816,7024.1943,7214.8984,4297.201,212.91757,6003.756,5948.509,23441.633,11890.746,9131.327,12360.239,12646.762,4785.3555,7768.905,7605.8228,6598.568,11354.637,7744.2876,2543.183,34345.574,6242.9497,238.90369,5363.312,14558.033,8965.683,4669.618,3764.2637,5200.945,12795.175,9364.965,11604.805,34653.75,32387.008,49232.633,17961.004,29482.434,24189.645,1515.2827,16872.984,10642.076,22063.576,19101.586,15340.735,22344.604,11644.673,14382.741,8423.101,4690.3296,17897.7,16712.861,7622.7485,5858.0723,3075.1638,3600.0278,2774.3987,23645.191,11989.96,10094.046,17432.002,7046.991,
1411,180.1021466501692,1.4084047,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7971.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2334,180.1596190192275,3.0051394,,,,,,,,,,,0,0,392.32736,0,0,1639.9231,0,0,8137.714,2511.566,0,4401.828,399.32172,0,0,3937.3853,0,2666.0725,0,0,0,0,1021.978,3786.646,0,2101.9902,4761.9414,0,0,7067.416,6048.1313,8556.223,284.1643,4160.7466,0,8995.836,0,2932.0273,0,0,1203.5194,117.99612,0,0,1066.9661,0,569.49255,0,4484.6694,246.22452,0,0,1330.4073,0,5545.8496,0,4441.6675,0,1691.255,0,0,0,10936.379,0,0,705.23987,0,0,0,0,908.3072,388.15625,15289.13,0,309.3628,0,0,0,0,5600.737,4299.658,4791.6113,8782.255,696.18054,122.721436,2882.4653,3357.1191,1582.819,0,365.07428,5380.102,1601.2367,0,0,1711.6301,0,0,0,0,9374.565,2466.2278,366.58856,2515.5059,0,0,0,0,0,334.12183,579.6052,0,268.84235,1829.3757,0,0,1016.6055,0,373.67,0,581.446,0,556.72766,0,0,2970.1545,0,0,332.01587,0,0,5811.892,0,0,0,6066.1313,1639.1161,2671.2188,0,0,0,0,
2521,180.15962705675682,3.5403051,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9163.557,0,0,0,0,0,0,0,0,0,0,1188.5642,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.925,0,0,0,0,0,0,0,0,132.5004,8380.687,783.02124,0,0,0,0,0,0,0,5639.556,0,0,373.63474,0,0,345.41196,0,0,652.727,0,0,0,0,0,0,0,0,690.33154,0,0,0,0,0,0,0,0,2811.6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64166.477,0,0,0,0,0,0,0,0,
1007,180.1596699498108,0.61238945,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10107.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.58356,0,0,0,0,0,0,0,0,0,0,0,0,430.5547,0,0,0,0,0,0,0,0,0,0,0,0,0,375.80615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20259.867,0,0,0,0,0,0,0,0,
1236,181.06098443203206,1.0097075,,,,,,,,,,,0,0,388.6277,0,2552.3167,0,1095.7203,0,0,827.54126,0,0,0,0,0,0,0,0,793.9794,0,0,0,2119.1013,0,1017.0189,3373.7244,0,0,219.55261,2261.9424,0,0,0,474.69348,0,3162.535,0,607.36096,819.6614,0,0,951.44135,0,1829.693,5096.3525,0,1698.7775,645.38873,0,0,0,0,953.75806,0,0,0,2987.7896,0,1019.64404,0,0,1241.9839,0,0,0,1418.808,0,1773.7097,0,467.95355,0,333.26318,0,1407.3016,0,0,0,0,0,792.3506,2254.632,0,0,0,1307.466,0,0,0,0,0,0,0,0,0,0,705.1442,0,483.73154,1089.8221,11045.098,0,0,0,0,0,0,0,0,0,1878.5911,0,0,0,0,0,0,0,1827.6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.3263,0,0,0,0,0,0,
124,181.07080778781204,0.34755957,,,,51,,,,,,,83328.31,85715.55,100161.01,30982.154,214551.39,129828.484,201822.19,20845.004,102881.26,43952.086,22523.998,67263.37,102496.2,99675.44,82684.61,122636.4,51728.25,158976.36,113363.695,81323.24,19980.01,169799.16,160523.97,44429.016,148167.9,103838.4,43422.707,80549.695,95636.98,59342.36,40805.883,104622.72,164582.2,46713.516,50364.773,95635.73,75497.96,27664.219,75496.555,65313.074,51185.727,131101.5,40952.414,49594.633,108596.31,68878.125,69613.76,85059.22,84547.53,110964.46,35127.88,100685.164,184067.47,52635.62,3286.7788,56091.035,45709.875,20705.953,115040.88,57569.188,84557.805,38155.562,123427.37,57363.56,79200.94,210096.67,49443.27,127885.6,42553.64,76976.33,40402.55,87532.38,7362.28,65220.703,83426.29,71289.31,126159.33,49582.133,36366.98,137902.16,39689.51,6505.507,9504.77,94583.65,63743.055,3639.482,137862.86,192988.17,83190.914,52956.914,160779.2,123577.65,72858.83,44270.258,28532.945,101967.0,119936.73,80405.625,91199.39,103901.07,121884.0,42949.523,47397.766,77410.18,152411.66,30216.246,142921.53,64214.113,185852.42,124125.64,101313.06,128119.516,159375.47,129521.63,153396.72,44881.66,85618.85,42525.176,58100.5,72647.43,183096.9,151951.6,89935.12,75824.17,77692.52,81366.74,71683.67,224035.75,224179.23,26579.875,66447.445,128304.734,121750.71,61646.863,270002.84,117994.984,150187.6,64723.992,99778.94,59810.176,85874.92,
833,181.07143014166593,0.5096474,,,,,,,,,,,59842.797,100619.016,93775.72,30982.154,126975.31,265089.28,63667.703,20845.004,50513.188,123785.33,22523.998,51879.652,21096.191,38445.49,88103.375,55472.727,39333.047,219380.86,14540.543,144569.64,40871.367,75980.57,81246.15,63730.215,73847.24,24491.791,183060.72,30538.61,78388.57,56265.055,133216.75,11112.125,148546.62,124702.28,79075.41,112716.99,21176.932,318900.03,75496.555,116336.266,11246.887,170559.16,20526.812,39353.094,178780.81,46812.785,47735.414,63049.504,92132.305,8893.065,41159.953,36740.902,377231.84,133911.75,31987.729,7366.62,86264.016,47666.523,75763.25,79187.875,39514.266,82570.18,61947.19,30885.574,335896.4,171839.38,33176.15,61062.516,62295.34,207467.16,37732.223,30057.783,11113.125,12135.439,28340.54,260537.9,119131.54,142685.72,50432.656,87246.75,82438.586,40366.234,103641.41,78121.21,52065.29,21614.412,116493.125,147436.48,34559.58,109103.734,31510.703,56101.8,50792.61,60797.973,90133.55,89933.67,37823.58,60263.645,74130.72,98115.336,409952.38,53529.15,28223.082,15307.15,36205.7,30216.246,59276.727,70255.35,83108.43,138322.73,114634.586,57242.746,98904.78,140931.3,69995.11,149953.64,111446.35,42525.176,59455.39,140050.8,121551.77,85522.37,140080.14,56594.72,93461.91,11490.041,71683.67,215448.88,89842.93,98447.24,68746.805,35958.387,100507.16,29572.547,224742.3,130610.7,45032.184,73159.21,253537.78,62382.65,61189.637,
