"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"10308","Amigos","Low","Medium",0,-0.000192584791587347,-0.337095836063014,0.33671066647984,1,"ns",1,NA,919.7399,89,"Ornithine alkaloids","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10310","Amigos","High","Low",0,-1.13331403899976,-1.60707991870539,-0.659548159294121,1.12e-07,"****",3.42475e-06,NA,856.1534,107,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10310","Amigos","High","Medium",0,-1.13170327342594,-1.55531229920697,-0.708094247644908,2.91e-09,"****",1.53915405405405e-07,NA,856.1534,107,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10310","Amigos","Low","Medium",0,0.00161076557382067,-0.400621645818765,0.403843176966407,1,"ns",1,NA,856.1534,107,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10360","Amigos","High","Low",0,-0.884289947369089,-1.27064279732623,-0.497937097411947,3.97e-07,"****",1.06428630136986e-05,NA,918.4505,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10360","Amigos","High","Medium",0,-0.984033747092146,-1.32948402409343,-0.638583470090863,2.46e-10,"****",2.12392058823529e-08,NA,918.4505,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10360","Amigos","Low","Medium",0,-0.0997437997230575,-0.427761593202012,0.228273993755897,0.754,"ns",1,NA,918.4505,NA,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10361","Amigos","High","Low",0,-1.07236553616423,-1.50376941653121,-0.640961655797246,3.4e-08,"****",1.2434850931677e-06,NA,918.7366,716,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10361","Amigos","High","Medium",0,-1.19443317153218,-1.58016499669856,-0.808701346365791,5.29e-12,"****",6.75165e-10,NA,918.7366,716,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10361","Amigos","Low","Medium",0,-0.122067635367948,-0.488334246192573,0.244198975456678,0.713,"ns",1,NA,918.7366,716,"Oligopeptides","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"1037","Amigos","High","Low",0,-1.29334042208356,-2.01418471044502,-0.572496133722095,9.13e-05,"****",0.00136740382653061,NA,197.067,NA,"Saccharides","Monosaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"1037","Amigos","High","Medium",0,-0.776468102483132,-1.42099773159518,-0.131938473371083,0.0134,"*",0.0982164794007491,NA,197.067,NA,"Saccharides","Monosaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"1037","Amigos","Low","Medium",0,0.516872319600424,-0.0951323619658269,1.12887700116667,0.117,"ns",0.411075403949731,NA,197.067,NA,"Saccharides","Monosaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"10377","Amigos","High","Low",0,-0.530271115911042,-0.862321802722712,-0.198220429099373,0.000586,"***",0.00743068250539957,NA,1034.0767,702,NA,NA,NA,NA,NA,NA,NA
"10377","Amigos","High","Medium",0,-0.516021162690543,-0.812918161768671,-0.219124163612414,0.000158,"***",0.00227357352941176,NA,1034.0767,702,NA,NA,NA,NA,NA,NA,NA
"10377","Amigos","Low","Medium",0,0.0142499532204998,-0.267664710080723,0.296164616521723,0.992,"ns",1,NA,1034.0767,702,NA,NA,NA,NA,NA,NA,NA
"10379","Amigos","High","Low",0,-0.741263772900893,-1.06095015110346,-0.421577394698323,2.76e-07,"****",7.71617142857143e-06,NA,918.235,89,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10379","Amigos","High","Medium",0,-0.7494769385445,-1.03531861905977,-0.463635258029226,5.68e-09,"****",2.64660952380952e-07,NA,918.235,89,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10379","Amigos","Low","Medium",0,-0.00821316564360752,-0.279630395760891,0.263204064473676,0.997,"ns",1,NA,918.235,89,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10392","Amigos","High","Low",0,-0.418944404146007,-0.775434712758974,-0.0624540955330397,0.0164,"*",0.113811347517731,NA,1237.0848,NA,NA,NA,NA,NA,NA,NA,NA
"10392","Amigos","High","Medium",0,-0.536789543504476,-0.855538779784948,-0.218040307224004,0.000264,"***",0.00362136448598131,NA,1237.0848,NA,NA,NA,NA,NA,NA,NA,NA
"10392","Amigos","Low","Medium",0,-0.117845139358469,-0.420509308759132,0.184819030042194,0.63,"ns",1,NA,1237.0848,NA,NA,NA,NA,NA,NA,NA,NA
"10393","Amigos","High","Low",0,-0.521561783349728,-1.0139516219603,-0.0291719447391587,0.035,"*",0.1942202268431,NA,1240.4898,702,NA,NA,NA,NA,NA,NA,NA
"10393","Amigos","High","Medium",0,-0.702772693216396,-1.1430339884534,-0.262511397979393,0.000589,"***",0.00745262715517241,NA,1240.4898,702,NA,NA,NA,NA,NA,NA,NA
"10393","Amigos","Low","Medium",0,-0.181210909866667,-0.599255265979,0.236833446245665,0.565,"ns",0.957044143104443,NA,1240.4898,702,NA,NA,NA,NA,NA,NA,NA
"103_i","Amigos","High","Low",0,-0.847711032912958,-1.44610806147524,-0.249314004350673,0.00272,"**",0.0274855765920826,NA,1021.32,12,NA,NA,NA,NA,NA,NA,NA
"103_i","Amigos","High","Medium",0,-1.17240021884396,-1.70744588835699,-0.637354549330927,1.26e-06,"****",2.91238582677165e-05,NA,1021.32,12,NA,NA,NA,NA,NA,NA,NA
"103_i","Amigos","Low","Medium",0,-0.324689185930999,-0.832734805253176,0.183356433391177,0.29,"ns",0.68875,NA,1021.32,12,NA,NA,NA,NA,NA,NA,NA
"10407","Amigos","High","Low",0,1.3204600249436,0.627602208597925,2.01331784128928,2.94e-05,"****",0.000501765697674419,NA,375.3222,192,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines"
"10407","Amigos","High","Medium",0,1.01570908263595,0.39620304144674,1.63521512382516,0.000398,"***",0.00521575446428571,NA,375.3222,192,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines"
"10407","Amigos","Low","Medium",0,-0.30475094230765,-0.892994803165844,0.283492918550544,0.442,"ns",0.865796604527297,NA,375.3222,192,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines"
"1041","Amigos","High","Low",0,0.135162703945987,-0.291816848960651,0.562142256852625,0.737,"ns",1,"Suspect related to 4-O-.beta.-Galactopyranosyl-D-mannopyranose (predicted molecular formula: C7H18O4P) with delta m/z -145.027 (putative explanation: unspecified; atomic difference: unspecified)",198.0971,544,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"1041","Amigos","High","Medium",0,-0.105587524326507,-0.487363418672425,0.276188370019412,0.792,"ns",1,"Suspect related to 4-O-.beta.-Galactopyranosyl-D-mannopyranose (predicted molecular formula: C7H18O4P) with delta m/z -145.027 (putative explanation: unspecified; atomic difference: unspecified)",198.0971,544,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"1041","Amigos","Low","Medium",0,-0.240750228272493,-0.603260536713606,0.121760080168619,0.263,"ns",0.655100975816716,"Suspect related to 4-O-.beta.-Galactopyranosyl-D-mannopyranose (predicted molecular formula: C7H18O4P) with delta m/z -145.027 (putative explanation: unspecified; atomic difference: unspecified)",198.0971,544,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides"
"10422","Amigos","High","Low",0,-0.0364800955225637,-0.306540449914472,0.233580258869344,0.946,"ns",1,NA,994.8911,515,NA,NA,NA,NA,NA,NA,NA
"10422","Amigos","High","Medium",0,-0.0941380375930483,-0.33560752395014,0.147331448764043,0.629,"ns",1,NA,994.8911,515,NA,NA,NA,NA,NA,NA,NA
"10422","Amigos","Low","Medium",0,-0.0576579420704846,-0.286942135427943,0.171626251286974,0.825,"ns",1,NA,994.8911,515,NA,NA,NA,NA,NA,NA,NA
"10424","Amigos","High","Low",0,-0.319398251450477,-0.660330405939563,0.0215339030386089,0.0717,"ns",0.308614882697947,NA,1000.5663,515,NA,NA,NA,NA,NA,NA,NA
"10424","Amigos","High","Medium",0,-0.506554932062135,-0.811393131702603,-0.201716732421666,0.000325,"***",0.00434641230068337,NA,1000.5663,515,NA,NA,NA,NA,NA,NA,NA
"10424","Amigos","Low","Medium",0,-0.187156680611658,-0.476611807069096,0.102298445845781,0.282,"ns",0.677700368399509,NA,1000.5663,515,NA,NA,NA,NA,NA,NA,NA
"10425","Amigos","High","Low",0,-0.872586474175487,-1.32515056596991,-0.420022382381061,2.33e-05,"****",0.000408341194029851,NA,919.7428,89,"Ornithine alkaloids","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10425","Amigos","High","Medium",0,-0.969095647426166,-1.3737474854767,-0.564443809375635,1.08e-07,"****",3.3197277486911e-06,NA,919.7428,89,"Ornithine alkaloids","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10425","Amigos","Low","Medium",0,-0.0965091732506793,-0.480741034914654,0.287722688413295,0.825,"ns",1,NA,919.7428,89,"Ornithine alkaloids","Linear peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10434","Amigos","High","Low",0,-0.73901864623662,-1.1266914087683,-0.351345883704935,2.93e-05,"****",0.000501516909620991,NA,1069.9434,89,NA,NA,NA,NA,NA,NA,NA
"10434","Amigos","High","Medium",0,-0.907931912314637,-1.25456236480717,-0.561301459822105,5.89e-09,"****",2.68063488372093e-07,NA,1069.9434,89,NA,NA,NA,NA,NA,NA,NA
"10434","Amigos","Low","Medium",0,-0.168913266078017,-0.498051679762918,0.160225147606884,0.449,"ns",0.872296161482462,NA,1069.9434,89,NA,NA,NA,NA,NA,NA,NA
"10441","Amigos","High","Low",0,-1.37374456454649,-1.99181789648346,-0.755671232609518,8.73e-07,"****",2.10921111111111e-05,NA,917.1638,89,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10441","Amigos","High","Medium",0,-1.48212089261521,-2.03475976598813,-0.929482019242288,2.52e-09,"****",1.35733211009174e-07,NA,917.1638,89,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10441","Amigos","Low","Medium",0,-0.108376328068723,-0.633127344070393,0.416374687932946,0.878,"ns",1,NA,917.1638,89,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10449","Amigos","High","Low",0,-1.10243055558675,-1.50565295640671,-0.699208154766803,1.23e-09,"****",7.84927173913044e-08,NA,856.087,107,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10449","Amigos","High","Medium",0,-1.073910657004,-1.43444453185914,-0.713376782148863,3.63e-11,"****",3.87486e-09,NA,856.087,107,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10449","Amigos","Low","Medium",0,0.0285198985827515,-0.313820328007836,0.370860125173339,0.979,"ns",1,NA,856.087,107,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10460","Amigos","High","Low",0,-0.00635300780932635,-0.486434076077664,0.473728060459012,0.999,"ns",1,"Suspect related to Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide (predicted molecular formula: C13H32N7) with delta m/z -0.975 (putative explanation: unspecified; atomic difference: unspecified)",287.2696,192,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10460","Amigos","High","Medium",0,0.194488936380835,-0.234766698810588,0.623744571572258,0.536,"ns",0.93608283847981,"Suspect related to Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide (predicted molecular formula: C13H32N7) with delta m/z -0.975 (putative explanation: unspecified; atomic difference: unspecified)",287.2696,192,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10460","Amigos","Low","Medium",0,0.200841944190161,-0.206752131333984,0.608436019714306,0.478,"ns",0.894592923175008,"Suspect related to Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide (predicted molecular formula: C13H32N7) with delta m/z -0.975 (putative explanation: unspecified; atomic difference: unspecified)",287.2696,192,"Fatty amides","N-acyl ethanolamines (endocannabinoids)","Fatty acids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"10463","Amigos","High","Low",0,-1.38512361965159,-1.93718309314296,-0.833064146160214,2.52e-08,"****",9.66988235294118e-07,NA,917.0917,89,NA,NA,NA,NA,NA,NA,NA
"10463","Amigos","High","Medium",0,-1.54658240113161,-2.0401962001755,-1.05296860208772,2.54e-12,"****",3.46798604651163e-10,NA,917.0917,89,NA,NA,NA,NA,NA,NA,NA
"10463","Amigos","Low","Medium",0,-0.161458781480023,-0.630163309954144,0.307245746994097,0.697,"ns",1,NA,917.0917,89,NA,NA,NA,NA,NA,NA,NA
"10464","Amigos","High","Low",0,0.135110599588398,-0.267798601583463,0.538019800760258,0.71,"ns",1,NA,1140.8968,139,NA,NA,NA,NA,NA,NA,NA
"10464","Amigos","High","Medium",0,0.573445237415857,0.213191404251109,0.933699070580605,0.000613,"***",0.00773961935483871,NA,1140.8968,139,NA,NA,NA,NA,NA,NA,NA
"10464","Amigos","Low","Medium",0,0.438334637827459,0.0962603211622065,0.780408954492712,0.00773,"**",0.0656669653179191,NA,1140.8968,139,NA,NA,NA,NA,NA,NA,NA
"10477","Amigos","High","Low",0,-1.26544117662649,-1.83808830235941,-0.692794050893572,1.02e-06,"****",2.42446153846154e-05,NA,917.0198,1029,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10477","Amigos","High","Medium",0,-1.59886814176573,-2.11089001045485,-1.0868462730766,3.18e-12,"****",4.24313181818182e-10,NA,917.0198,1029,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"10477","Amigos","Low","Medium",0,-0.333426965139238,-0.819610635444282,0.152756705165806,0.241,"ns",0.62468476821192,NA,917.0198,1029,"Oligopeptides","Cyclic peptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
